Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Annual_Premium_bin,Response_pred,Response_prob
0,29,1,8,0,1,1,156,25,0,1,0.7555985
1,71,1,8,0,1,1,25,61,3,1,0.65201545
0,41,1,18,0,1,1,26,96,2,1,0.79918647
0,45,1,30,0,1,1,124,173,1,1,0.77782166
1,59,1,28,0,1,1,124,123,2,1,0.639191
1,41,1,28,0,1,1,157,223,0,1,0.78555846
0,49,1,28,0,1,1,26,226,2,1,0.7917734
0,72,1,28,0,1,1,122,13,2,1,0.5978091
0,64,1,37,0,1,1,124,150,1,1,0.63286257
1,58,1,38,0,1,1,26,188,2,1,0.73180324
0,43,1,11,0,1,1,26,75,2,1,0.8362702
1,70,1,28,0,1,1,26,281,3,1,0.6028977
1,61,1,33,0,1,1,26,275,2,1,0.6492638
1,53,1,48,0,1,1,156,124,0,1,0.5614135
1,22,1,28,0,1,1,26,26,3,1,0.5078005
1,68,1,20,0,1,1,26,41,0,1,0.5204407
1,35,1,28,0,1,1,124,77,2,1,0.8262565
1,71,1,43,0,1,1,157,231,0,1,0.5549793
1,43,1,28,0,1,1,25,184,2,1,0.75540453
0,34,1,28,0,1,1,26,264,2,1,0.8464878
1,59,1,35,0,1,1,26,219,2,1,0.7748819
0,58,1,15,0,1,1,156,257,0,1,0.63520575
0,53,1,50,0,1,1,25,128,2,1,0.5895982
1,48,1,8,0,1,1,26,42,2,1,0.7761048
1,38,1,10,0,1,1,122,252,2,1,0.77960986
0,45,1,41,0,1,1,26,11,2,1,0.83230126
1,52,1,28,0,1,1,124,184,2,1,0.70900685
1,60,1,28,0,1,1,26,221,2,1,0.72045344
1,33,1,20,0,1,1,124,58,0,1,0.7903263
1,54,1,28,0,2,1,26,138,2,1,0.84288967
0,49,1,30,0,1,1,26,178,0,1,0.7825812
1,37,1,28,0,1,1,26,220,3,1,0.82794577
0,24,1,28,0,0,1,152,95,2,1,0.5388807
1,41,1,30,0,1,1,156,207,0,1,0.73916364
1,51,1,28,0,1,1,26,233,3,1,0.7933914
1,69,1,13,0,1,1,26,242,2,1,0.5728904
1,38,1,36,0,1,1,154,76,2,1,0.7804318
0,49,1,28,0,1,1,26,176,2,1,0.7893155
1,59,1,28,0,1,1,26,222,2,1,0.7426765
1,49,1,47,0,1,1,26,12,2,1,0.73100984
1,59,1,8,0,1,1,26,157,2,1,0.6781668
1,59,1,46,0,1,1,156,231,2,1,0.6755065
1,68,1,28,0,1,1,124,38,2,1,0.5770777
1,46,1,28,0,2,1,26,212,3,1,0.87940913
0,51,1,33,0,1,1,26,164,2,1,0.7762464
1,59,1,45,0,1,1,26,259,1,1,0.71873444
0,39,1,45,0,1,1,26,62,2,1,0.76626945
1,44,1,28,0,1,1,122,280,1,1,0.7528542
0,51,1,28,0,1,1,26,71,2,1,0.77426183
1,33,1,28,0,1,1,26,92,2,1,0.85512024
1,37,1,29,0,1,1,26,247,2,1,0.84598005
1,38,1,41,0,1,1,122,129,2,1,0.81472373
0,52,1,41,0,2,1,26,58,2,1,0.7897546
1,65,1,28,0,2,1,26,297,2,1,0.7962577
1,47,1,8,0,2,1,124,245,2,1,0.7091632
0,61,1,15,0,1,1,156,266,0,1,0.58743006
1,39,1,36,0,1,1,154,41,2,1,0.7498944
1,42,1,48,0,1,1,26,177,0,1,0.66652066
1,45,1,28,0,1,1,124,108,2,1,0.74843085
1,38,1,8,0,1,1,124,288,2,1,0.776451
1,40,1,28,0,1,1,122,52,2,1,0.78367585
0,62,1,40,0,1,1,26,176,2,1,0.62157
1,55,1,28,0,2,1,26,28,3,1,0.8405978
1,35,1,36,0,1,1,26,152,2,1,0.81591195
1,44,1,29,0,1,1,124,174,2,1,0.79175615
1,74,1,28,0,2,1,3,79,2,1,0.84049255
0,39,1,41,0,1,1,26,56,2,1,0.80381405
1,22,1,28,0,0,1,152,62,2,1,0.57452935
1,40,1,20,0,1,1,124,46,0,1,0.7286217
1,44,1,8,0,1,1,124,102,2,1,0.71006024
0,56,1,28,0,2,1,26,274,2,1,0.7888204
0,27,1,28,0,1,1,156,233,2,1,0.76548964
1,42,1,28,0,1,1,124,30,2,1,0.7521482
1,40,1,23,0,1,1,124,16,2,1,0.7681067
0,27,1,46,0,0,1,152,18,2,1,0.5260351
0,47,1,29,0,1,1,26,188,2,1,0.83442295
1,50,1,43,0,1,1,156,34,0,1,0.6623644
1,39,1,33,0,1,1,156,104,0,1,0.71654344
1,46,1,28,0,1,1,124,278,2,1,0.7517793
1,23,1,21,0,0,1,152,20,2,1,0.55319184
1,24,1,46,0,0,1,152,183,2,1,0.53188556
0,58,1,28,0,1,1,124,249,2,1,0.6369703
1,38,1,28,0,1,1,157,296,2,1,0.8323338
1,29,1,39,0,0,1,154,191,0,1,0.72779936
1,45,1,41,0,1,1,124,25,2,1,0.78537357
1,45,1,41,0,1,1,156,288,0,1,0.73922116
1,52,1,28,0,1,1,26,247,3,1,0.78635377
1,48,1,43,0,1,1,124,28,2,1,0.6903711
0,47,1,46,0,1,1,42,55,2,1,0.7171053
1,71,1,28,0,1,1,26,138,2,1,0.5791832
1,53,1,28,0,1,1,26,277,2,1,0.76657355
1,39,1,28,0,1,1,124,12,3,1,0.75483525
0,38,1,28,0,1,1,26,225,3,1,0.8231105
0,55,1,30,0,2,1,157,101,0,1,0.57245576
1,65,1,28,0,1,1,26,71,2,1,0.6654975
1,27,1,28,0,1,0,163,73,2,1,0.55385596
1,45,1,0,0,1,1,124,150,0,1,0.629955
1,50,1,41,0,1,1,26,130,2,1,0.79185975
0,55,1,8,0,1,1,124,215,0,1,0.620556
1,45,1,28,0,1,1,26,187,3,1,0.8186497
0,26,1,3,0,0,1,152,81,0,1,0.50076336
1,43,1,28,0,1,1,26,246,2,1,0.8052905
1,42,1,28,0,1,1,122,210,2,1,0.78785825
1,56,1,38,0,1,1,154,83,0,1,0.7186753
1,43,1,28,0,1,1,124,248,2,1,0.76069015
0,25,1,28,0,1,1,124,269,0,1,0.710168
0,25,1,29,0,0,1,152,267,2,1,0.6253489
1,24,1,11,0,0,1,152,87,2,1,0.7059806
1,54,1,48,0,2,1,15,119,0,1,0.7187344
1,39,1,46,0,1,1,154,277,2,1,0.78658825
0,44,1,28,0,1,1,26,134,2,1,0.8079557
0,46,1,7,0,1,1,124,260,3,1,0.7177718
1,41,1,28,0,1,1,124,139,2,1,0.75869465
0,41,1,48,0,2,1,26,195,0,1,0.6879158
1,23,1,9,0,0,1,26,291,2,1,0.5328441
1,58,1,8,0,1,1,124,168,0,1,0.6206623
1,26,1,1,0,1,1,163,256,0,1,0.61231935
0,36,1,45,0,1,1,157,251,2,1,0.85190135
1,30,1,41,0,1,1,26,167,2,1,0.85212344
0,42,1,41,0,1,1,26,108,0,1,0.7872657
0,52,1,28,0,1,1,26,270,2,1,0.7724891
1,32,1,30,0,1,1,157,27,0,1,0.7835935
0,41,1,28,0,1,1,157,199,2,1,0.8165928
0,54,1,46,0,1,1,26,57,2,1,0.7338353
1,44,1,30,0,1,1,124,10,2,1,0.7815162
0,36,1,8,0,1,1,124,70,2,1,0.76271755
1,48,1,46,0,1,1,26,57,2,1,0.78251183
1,57,1,28,0,1,1,124,84,2,1,0.66925496
1,53,1,28,0,1,1,26,128,2,1,0.7785467
1,34,1,35,0,1,1,124,229,2,1,0.8604684
0,39,1,28,0,2,1,26,258,2,1,0.82994574
0,58,1,41,0,1,1,124,32,0,1,0.7322338
1,40,1,28,0,1,1,26,45,2,1,0.80446094
1,32,1,28,0,1,1,124,221,3,1,0.8257445
0,45,1,28,0,0,0,1,202,0,1,0.5626751
1,25,1,47,0,0,1,152,139,2,1,0.502758
0,67,1,29,0,1,1,124,184,2,1,0.61101013
1,42,1,28,0,1,1,26,79,2,1,0.79881775
1,24,1,28,0,0,1,124,22,2,1,0.74880177
0,33,1,33,0,1,1,154,72,2,1,0.82153714
1,35,1,28,0,1,1,26,36,2,1,0.8520934
0,44,1,8,0,1,1,124,194,0,1,0.6980798
0,45,1,28,0,2,1,124,285,2,1,0.7581914
0,46,1,3,0,1,1,152,12,0,1,0.54337347
1,38,1,28,0,1,1,156,11,0,1,0.5912751
0,54,1,41,0,1,1,26,164,2,1,0.77612245
1,42,1,33,0,1,1,124,250,2,1,0.7531533
0,30,1,18,0,1,1,156,278,2,1,0.84946185
1,41,1,50,0,1,1,124,209,1,1,0.7222085
1,25,1,28,0,0,1,152,269,2,1,0.59579426
0,79,1,28,0,1,1,156,223,0,1,0.51920104
1,74,1,28,0,1,1,122,284,3,1,0.5355307
1,59,1,46,0,1,1,26,149,0,1,0.69541174
1,64,1,31,0,2,1,124,138,0,1,0.5640304
0,69,1,28,0,1,1,3,110,2,1,0.6568373
0,40,1,28,0,1,1,124,126,3,1,0.7630813
0,21,1,28,0,1,1,156,154,3,1,0.5778574
0,50,1,8,0,1,1,4,143,1,1,0.71686786
1,63,1,28,0,1,1,26,206,2,1,0.67483604
0,59,1,28,0,1,1,26,25,2,1,0.7226329
1,48,1,28,0,1,1,26,50,3,1,0.80803335
1,36,1,28,0,1,1,26,152,0,1,0.81788874
0,75,1,28,0,2,1,26,172,2,1,0.5866562
1,54,1,28,0,1,1,26,200,2,1,0.77844745
0,49,1,50,0,1,1,124,264,2,1,0.6313369
1,44,1,28,0,1,1,124,27,2,1,0.7514003
0,64,1,46,0,1,1,26,24,2,1,0.6388398
1,66,1,28,0,2,1,26,65,0,1,0.74321103
1,51,1,28,0,2,1,26,116,2,1,0.8498115
0,41,1,41,0,1,1,29,51,1,1,0.8350269
0,37,1,48,0,1,1,124,62,0,1,0.6682763
1,55,1,28,0,1,1,13,56,2,1,0.6463481
1,41,1,28,0,1,1,124,194,3,1,0.7627901
0,43,1,28,0,1,1,122,100,3,1,0.7611765
1,49,1,28,0,1,1,26,140,2,1,0.7887868
1,24,1,46,0,0,1,152,222,1,1,0.54951954
1,20,1,28,0,0,1,156,160,2,1,0.5482963
0,50,1,28,0,1,1,122,21,2,1,0.7379719
1,49,1,8,0,1,1,124,64,2,1,0.6755896
1,38,1,50,0,1,1,8,135,2,1,0.6631958
0,42,1,33,0,1,1,124,182,2,1,0.7493835
0,40,1,30,0,1,1,26,192,2,1,0.81063926
0,36,1,28,0,1,1,26,257,2,1,0.84134936
1,28,1,28,0,0,1,124,221,2,1,0.8408009
1,34,1,34,0,1,1,26,112,2,1,0.8161468
1,53,1,42,0,1,1,26,252,0,1,0.6963033
1,27,1,27,0,0,1,152,243,1,1,0.514667
1,45,1,28,0,2,1,124,66,2,1,0.7676679
1,26,1,22,0,0,1,152,63,2,1,0.5577718
1,43,1,28,0,2,1,52,86,0,1,0.8712308
0,60,1,28,0,1,1,26,13,3,1,0.7456267
1,57,1,41,0,2,1,124,266,2,1,0.76382005
0,28,1,46,0,1,1,156,187,0,1,0.7613765
1,50,1,15,0,1,1,26,128,2,1,0.73393035
1,38,1,12,0,1,1,26,143,2,1,0.79880923
1,58,1,28,0,1,1,26,42,2,1,0.7319451
1,40,1,8,0,1,1,156,115,2,1,0.7796127
0,43,1,28,0,1,1,155,45,3,1,0.8111519
1,66,1,28,0,2,1,124,119,1,1,0.6478698
1,55,1,28,0,1,1,124,60,2,1,0.6715701
1,24,1,30,0,0,1,152,100,2,1,0.65283775
1,42,1,28,0,1,1,124,241,2,1,0.75082546
0,40,1,49,0,1,1,124,94,2,1,0.7136504
0,44,1,23,0,1,1,156,127,0,1,0.7138825
1,55,1,50,0,1,1,124,165,2,1,0.6120152
1,40,1,28,0,1,1,124,48,2,1,0.76835454
1,36,1,6,0,1,1,152,240,2,1,0.6550296
0,39,1,28,0,1,1,124,224,3,1,0.7773496
0,44,1,8,0,1,1,26,64,2,1,0.7590139
1,37,1,28,0,1,1,124,196,3,1,0.7894604
0,37,1,28,0,2,1,13,162,2,1,0.76296717
1,23,1,5,0,0,1,152,126,2,1,0.60763764
1,28,1,10,0,1,1,157,269,0,1,0.7996716
1,56,1,11,0,1,1,124,231,0,1,0.74212134
1,49,1,28,0,1,1,26,83,2,1,0.7934118
1,40,1,10,0,1,1,26,237,1,1,0.81602967
1,45,1,41,0,1,1,26,91,3,1,0.8143279
1,44,1,28,0,1,1,26,87,2,1,0.8127985
0,43,1,28,0,1,1,122,255,0,1,0.7578512
1,31,1,28,0,1,1,26,280,2,1,0.8506004
1,35,1,36,0,1,1,124,189,0,1,0.82808435
1,45,1,28,0,1,1,26,205,3,1,0.8186292
1,51,1,28,0,1,1,122,240,2,1,0.7796355
1,36,1,28,0,1,1,124,116,2,1,0.81393754
1,44,1,45,0,1,1,26,229,2,1,0.7918332
1,62,1,28,0,1,1,13,217,2,1,0.5993807
0,56,1,28,0,1,1,156,106,0,1,0.66275394
0,63,1,15,0,1,1,157,243,0,1,0.66198546
0,38,1,46,0,1,1,156,173,2,1,0.8240112
0,50,1,8,0,2,1,26,129,2,1,0.77649057
1,63,1,28,0,1,1,26,86,2,1,0.66826576
1,49,1,36,0,1,1,124,243,0,1,0.73077685
1,40,1,24,0,1,1,124,52,2,1,0.76672053
0,46,1,28,0,1,1,26,203,3,1,0.81740236
1,49,1,28,0,1,1,26,273,3,1,0.7927427
0,67,1,15,0,1,1,55,267,2,1,0.5185055
0,32,1,20,0,1,1,157,228,0,1,0.7890376
1,39,1,28,0,1,1,122,135,3,1,0.7642143
0,60,1,28,0,1,1,26,189,2,1,0.7028028
1,56,1,37,0,1,1,26,289,2,1,0.711123
1,44,1,18,0,2,1,154,114,2,1,0.63138396
0,40,1,48,0,1,1,26,292,0,1,0.6447257
1,43,1,8,0,1,1,124,261,2,1,0.71803147
1,45,1,28,0,1,1,26,284,3,1,0.81350523
1,67,1,28,0,1,1,124,146,3,1,0.5655334
1,45,1,28,0,1,1,26,19,2,1,0.80671865
0,47,1,28,0,1,1,29,49,2,1,0.80786926
1,63,1,24,0,1,1,156,139,2,1,0.62139237
0,50,1,38,0,1,1,26,124,0,1,0.76544863
1,33,1,41,0,0,1,152,286,2,1,0.74299973
1,41,1,28,0,1,1,26,150,2,1,0.8070275
0,61,1,28,0,1,1,26,201,2,1,0.68664014
1,63,1,28,0,2,1,122,154,3,1,0.6886258
0,60,1,28,0,1,1,26,19,2,1,0.6978077
0,24,1,28,0,0,1,152,86,2,1,0.54287624
1,69,1,11,0,1,1,26,27,2,1,0.6479506
1,38,1,28,0,1,1,122,289,3,1,0.7734537
0,22,1,28,0,0,1,157,226,2,1,0.51929235
1,49,1,28,0,1,1,26,201,2,1,0.79302233
1,21,1,35,0,0,1,152,256,1,1,0.5542931
1,31,1,18,0,1,1,26,263,1,1,0.859632
1,37,1,47,0,1,1,124,215,2,1,0.7629308
0,41,1,45,0,1,1,154,260,2,1,0.7780807
1,33,1,33,0,1,1,124,88,0,1,0.81355184
0,49,1,50,0,1,1,124,144,1,1,0.646928
1,25,1,21,0,0,1,152,273,2,1,0.53874654
0,43,1,28,0,1,1,124,224,2,1,0.76501346
1,37,1,35,0,1,1,124,235,2,1,0.8284799
0,44,1,8,0,1,1,26,257,2,1,0.7649561
0,40,1,46,0,1,1,154,174,2,1,0.7880035
1,47,1,28,0,1,1,26,187,3,1,0.8186497
1,52,1,39,0,1,1,26,51,0,1,0.7062591
0,72,1,28,0,1,1,26,37,1,1,0.5369847
1,52,1,38,0,1,1,26,55,2,1,0.77109087
0,54,1,24,0,1,1,124,220,2,1,0.6943261
1,39,1,28,0,1,1,122,72,0,1,0.7514461
0,50,1,10,0,1,1,156,255,0,1,0.68141675
0,40,1,29,0,2,1,124,96,2,1,0.81366825
1,56,1,28,0,2,1,124,47,2,1,0.7172049
0,62,1,28,0,1,1,122,116,3,1,0.6225337
1,49,1,28,0,2,1,26,124,2,1,0.8609428
0,65,1,0,0,2,1,26,151,0,1,0.5913068
1,36,1,41,0,1,1,124,108,2,1,0.8435824
0,41,1,28,0,1,1,26,191,2,1,0.8089117
0,32,1,25,0,0,1,152,194,2,1,0.51932204
0,56,1,28,0,1,1,26,163,2,1,0.7580605
1,53,1,28,0,2,1,26,205,2,1,0.84571123
1,58,1,15,0,1,1,14,256,2,1,0.5828765
1,31,1,15,0,0,1,124,106,3,1,0.84348816
0,53,1,28,0,1,1,124,174,2,1,0.68159384
0,40,1,41,0,1,1,26,288,2,1,0.82107145
1,56,1,28,0,1,1,26,295,2,1,0.7487254
1,21,1,41,0,1,1,124,105,2,1,0.5886084
0,56,1,28,0,1,1,124,22,2,1,0.6867916
1,29,1,11,0,0,1,155,90,0,1,0.84708786
0,34,1,41,0,1,1,12,291,0,1,0.64991766
0,40,1,46,0,1,1,124,90,2,1,0.7692285
1,37,1,28,0,1,1,26,105,2,1,0.82802176
1,28,1,37,0,1,0,156,107,0,1,0.5274675
1,49,1,8,0,1,1,124,20,2,1,0.69989616
0,53,1,28,0,2,1,26,21,2,1,0.80363774
0,67,1,46,0,1,1,26,24,2,1,0.56241596
0,44,1,28,0,1,1,125,78,2,1,0.6394723
1,39,1,43,0,1,1,124,28,2,1,0.7296872
1,49,1,28,0,1,1,139,260,2,1,0.5058337
1,42,1,33,0,1,1,124,83,2,1,0.74971426
0,77,1,28,0,2,1,26,24,2,1,0.5566613
1,30,1,28,0,0,1,124,85,2,1,0.8733141
1,45,1,50,0,1,1,124,283,2,1,0.6853819
0,50,1,28,0,1,1,8,278,2,1,0.72648615
0,38,1,35,0,1,1,124,219,2,1,0.8301504
1,41,1,28,0,1,1,124,127,2,1,0.7601207
0,50,1,8,0,1,1,26,24,2,1,0.75686806
1,43,1,20,0,1,1,154,231,0,1,0.69183105
1,66,1,8,0,1,1,124,123,2,1,0.5404062
1,62,1,29,0,1,1,26,116,2,1,0.7219194
1,66,1,28,0,1,1,26,181,2,1,0.6251149
0,48,1,28,0,1,1,26,42,0,1,0.78614116
1,60,1,4,0,1,1,26,14,0,1,0.67297405
1,38,1,28,0,1,1,124,218,0,1,0.7896857
1,80,1,28,0,1,1,26,164,2,1,0.5436238
1,58,1,28,0,1,1,26,36,3,1,0.7398204
0,46,1,39,0,1,1,124,296,0,1,0.74358344
0,37,1,28,0,1,1,124,162,2,1,0.78577083
0,61,1,28,0,1,1,124,108,2,1,0.5789358
0,60,1,48,0,1,1,15,239,0,1,0.53306913
1,37,1,8,0,1,1,124,41,2,1,0.77797204
1,67,1,28,0,1,1,154,97,2,1,0.5626255
1,44,1,8,0,1,1,26,286,2,1,0.76044494
0,24,1,27,0,0,1,26,80,0,1,0.5133711
1,49,1,6,0,1,1,26,269,2,1,0.7574347
1,56,1,28,0,1,1,157,124,0,1,0.7110366
0,47,1,28,0,1,1,26,272,2,1,0.80955803
1,40,1,35,0,1,1,124,295,1,1,0.8234475
1,60,1,28,0,1,1,26,264,2,1,0.7042036
1,35,1,28,0,1,1,122,179,3,1,0.8113681
0,32,1,39,0,0,1,156,171,2,1,0.82575595
1,48,1,8,0,1,1,26,219,2,1,0.7564343
1,62,1,28,0,1,1,124,189,2,1,0.6014041
0,51,1,10,0,1,1,156,70,0,1,0.6952058
1,51,1,29,0,1,1,26,217,2,1,0.81187254
0,32,1,24,0,0,1,154,289,1,1,0.8362517
1,34,1,29,0,1,1,124,35,1,1,0.86767864
1,45,1,28,0,1,1,122,14,2,1,0.74124044
1,31,1,28,0,0,1,152,203,3,1,0.6931777
1,24,1,28,0,0,1,124,193,2,1,0.75002426
1,43,1,28,0,1,1,124,299,2,1,0.77883816
0,27,1,38,0,1,1,154,236,2,1,0.7928801
1,42,1,41,0,1,1,136,214,2,1,0.83908385
0,51,1,41,0,1,1,156,277,0,1,0.7253942
1,49,1,8,0,1,1,26,66,3,1,0.7327703
1,53,1,28,0,1,1,26,143,2,1,0.77366525
0,36,1,8,0,1,1,124,62,2,1,0.7905039
1,40,1,28,0,1,1,124,144,1,1,0.7840584
1,60,1,30,0,1,1,26,93,1,1,0.72579724
1,55,1,28,0,1,1,26,81,2,1,0.7515794
1,38,1,50,0,1,1,124,275,1,1,0.75566876
1,43,1,8,0,1,1,124,230,2,1,0.7114295
1,45,1,29,0,1,1,124,14,2,1,0.7878401
1,37,1,28,0,1,1,122,126,0,1,0.782501
1,32,1,37,0,0,1,124,24,3,1,0.83982086
1,53,1,0,0,1,1,124,20,0,1,0.57049394
0,42,1,46,0,1,1,26,251,2,1,0.76293486
0,22,1,30,0,0,1,152,298,1,1,0.5772798
1,34,1,12,0,1,1,124,156,2,1,0.8290676
1,23,1,19,0,0,1,163,58,2,1,0.6733554
1,31,1,23,0,1,1,124,178,1,1,0.84872204
1,48,1,41,0,1,1,124,290,2,1,0.799541
1,58,1,20,0,1,1,124,189,0,1,0.62617886
0,70,1,28,0,2,1,26,78,0,1,0.6035027
1,47,1,28,0,1,1,26,13,2,1,0.8287723
0,31,1,28,0,0,1,124,122,2,1,0.8605864
0,46,1,15,0,2,1,124,110,2,1,0.737548
0,40,1,28,0,1,1,122,169,2,1,0.7921993
1,55,1,28,0,1,1,3,186,3,1,0.7759391
0,34,1,41,0,1,1,152,184,2,1,0.70474625
1,47,1,33,0,1,1,124,71,2,1,0.72732866
0,39,1,28,0,2,1,122,283,2,1,0.7799308
1,32,1,38,0,1,1,157,135,2,1,0.787403
1,50,1,46,0,1,1,26,156,2,1,0.756155
0,64,1,3,0,1,1,26,101,2,1,0.64198023
0,39,1,28,0,1,1,26,228,3,1,0.8086109
1,46,1,45,0,1,1,26,213,2,1,0.78777397
1,21,1,28,0,0,1,124,89,3,1,0.6243228
0,41,1,28,0,1,1,23,179,2,1,0.794324
1,46,1,32,0,1,1,26,187,2,1,0.7849439
0,41,1,4,0,1,1,154,119,2,1,0.8138874
1,26,1,21,0,1,1,124,25,2,1,0.7622837
1,38,1,28,0,1,1,124,259,1,1,0.8155601
1,43,1,50,0,1,1,8,209,2,1,0.59891146
0,40,1,19,0,1,1,124,270,2,1,0.7597675
0,44,1,28,0,1,1,26,285,2,1,0.8084098
0,26,1,28,0,0,1,26,216,2,1,0.6949193
1,41,1,41,0,1,1,109,208,2,1,0.6991145
1,26,1,1,0,0,1,156,81,0,1,0.5552024
1,39,1,28,0,1,1,7,212,2,1,0.73445773
1,44,1,46,0,1,1,26,233,2,1,0.7750772
1,54,1,50,0,1,1,26,136,2,1,0.6691956
1,43,1,21,0,1,1,124,159,1,1,0.7679711
1,41,1,4,0,1,1,124,122,1,1,0.80727327
0,29,1,46,0,0,1,26,151,1,1,0.82283324
0,55,1,28,0,1,1,26,203,2,1,0.74494725
0,41,1,30,0,1,1,156,193,0,1,0.7544257
1,27,1,28,0,0,1,152,43,3,1,0.63034546
0,37,1,39,0,1,1,26,264,2,1,0.7862068
0,28,1,3,0,1,1,163,249,2,1,0.8714684
1,29,1,28,0,1,1,61,101,2,1,0.77438974
0,40,1,28,0,1,1,26,75,2,1,0.80446863
0,40,1,8,0,1,1,156,273,0,1,0.72217864
1,42,1,3,0,1,1,124,14,2,1,0.7797543
0,47,1,28,0,1,1,122,111,2,1,0.76553744
0,61,1,28,0,1,1,26,172,2,1,0.6816188
0,56,1,28,0,1,1,26,80,3,1,0.72586876
0,64,1,39,0,1,1,26,185,2,1,0.5987262
1,46,1,28,0,1,1,124,180,3,1,0.74581724
1,40,1,28,0,1,1,124,14,2,1,0.7738374
1,47,1,46,0,2,1,26,25,2,1,0.82717377
0,58,1,8,0,1,1,157,86,0,1,0.68715477
1,55,1,47,0,1,1,157,249,0,1,0.6889638
0,40,1,28,0,1,1,122,99,2,1,0.7791279
1,53,1,28,0,1,1,26,30,3,1,0.7651247
1,29,1,13,0,0,1,152,114,0,1,0.61255574
1,54,1,23,0,1,1,26,280,2,1,0.72044337
0,42,1,28,0,1,1,122,194,3,1,0.7789239
1,63,1,36,0,2,1,124,194,3,1,0.70296663
1,47,1,30,0,1,1,26,223,2,1,0.8275131
0,40,1,36,0,1,1,163,136,2,1,0.8335838
1,30,1,46,0,0,1,156,80,0,1,0.618576
1,53,1,50,0,1,1,8,274,1,1,0.6270537
1,48,1,28,0,1,1,124,245,2,1,0.71852934
0,47,1,3,0,2,1,26,99,1,1,0.8234121
1,44,1,41,0,1,1,124,255,0,1,0.79190135
0,44,1,28,0,1,1,44,131,3,1,0.7919318
1,60,1,47,0,1,1,26,151,2,1,0.6121833
0,43,1,33,0,1,1,124,241,2,1,0.74315614
0,36,1,28,0,1,1,26,66,2,1,0.8304363
1,28,1,37,0,0,1,124,168,2,1,0.8331913
1,25,1,30,0,0,1,152,176,2,1,0.62981474
1,61,1,28,0,1,1,124,195,2,1,0.60292155
1,44,1,46,0,2,1,26,105,1,1,0.8344247
1,50,1,4,0,1,1,26,146,0,1,0.7724216
0,33,1,8,0,0,1,152,218,2,1,0.51893204
1,52,1,35,0,1,1,124,238,2,1,0.75508577
0,50,1,28,0,1,1,26,105,0,1,0.76823044
0,43,1,46,0,1,1,26,141,2,1,0.77787167
0,29,1,28,0,1,1,124,24,2,1,0.82760245
1,42,1,28,0,1,1,26,250,2,1,0.79827565
1,46,1,31,0,1,1,26,112,0,1,0.7390345
0,45,1,28,0,2,1,124,127,2,1,0.75021243
1,52,1,7,0,1,1,156,285,0,1,0.6399069
0,72,1,28,0,1,1,26,297,2,1,0.5901894
1,42,1,30,0,1,1,124,198,2,1,0.77854294
0,47,1,18,0,1,1,124,251,2,1,0.775145
1,41,1,28,0,1,1,124,176,2,1,0.7614481
1,50,1,36,0,1,1,124,64,2,1,0.73839897
0,69,1,28,0,1,1,25,79,2,1,0.6379509
1,28,1,37,0,0,1,152,208,2,1,0.60179526
1,44,1,8,0,1,1,154,139,2,1,0.76843977
1,61,1,14,0,1,1,26,134,2,1,0.65949386
1,44,1,28,0,1,1,122,26,0,1,0.74881923
1,46,1,28,0,1,1,124,119,2,1,0.74513143
1,40,1,41,0,1,1,26,35,1,1,0.80084217
1,47,1,28,0,2,1,26,288,2,1,0.8558724
1,54,1,8,0,1,1,124,247,3,1,0.660189
1,50,1,28,0,1,1,26,142,2,1,0.7881281
1,52,0,29,0,1,1,26,163,2,1,0.75096685
1,65,1,28,0,1,1,26,143,2,1,0.6681412
1,33,1,28,0,0,1,150,114,2,1,0.88294894
1,31,1,13,0,0,1,124,192,2,1,0.8576509
1,63,1,28,0,2,1,124,271,2,1,0.6431817
1,30,1,30,0,0,1,152,214,2,1,0.7373934
0,52,1,28,0,2,1,124,218,3,1,0.7260062
0,68,1,28,0,1,1,122,145,2,1,0.5695934
0,30,1,28,0,1,1,155,60,2,1,0.8767326
1,55,1,19,0,2,1,26,13,2,1,0.812188
1,43,1,8,0,1,1,26,166,2,1,0.76251227
1,44,1,47,0,1,1,124,210,2,1,0.7050195
1,60,1,28,0,2,1,26,237,2,1,0.8248661
0,67,1,46,0,1,1,124,138,2,1,0.54549664
1,58,1,8,0,1,1,124,61,0,1,0.64008945
1,27,1,16,0,0,1,152,243,1,1,0.52367544
1,52,1,28,0,1,1,26,143,2,1,0.779623
1,48,1,28,0,1,1,26,37,1,1,0.80484736
1,51,1,29,0,1,1,26,27,2,1,0.79633665
0,43,1,28,0,1,1,17,19,2,1,0.8716264
1,24,1,12,0,0,1,152,252,2,1,0.5446735
0,44,1,28,0,1,1,26,198,2,1,0.8121163
1,35,1,28,0,1,1,124,176,2,1,0.8316706
1,45,1,50,0,1,1,124,128,2,1,0.6877893
1,29,1,33,0,0,1,124,265,2,1,0.83338064
1,27,1,29,0,1,1,154,43,2,1,0.80582356
1,40,1,24,0,1,1,26,160,2,1,0.7797563
0,41,1,48,0,1,1,26,93,0,1,0.6688832
0,46,1,28,0,1,1,122,143,2,1,0.7621126
1,35,1,36,0,1,1,152,134,0,1,0.5732471
0,46,1,18,0,1,1,124,146,0,1,0.77231246
1,47,1,28,0,2,1,26,214,3,1,0.87673384
